X,Result
1.038000,0.053806
1.039000,0.055196
1.040000,0.056584
1.041000,0.057970
1.042000,0.059355
1.043000,0.060739
1.044000,0.062122
1.045000,0.063503
1.046000,0.064883
1.047000,0.066261
1.048000,0.067639
1.049000,0.069015
1.050000,0.070389
1.051000,0.071763
1.052000,0.073135
1.053000,0.074505
1.054000,0.075875
1.055000,0.077243
1.056000,0.078610
1.057000,0.079975
1.058000,0.081340
1.059000,0.082703
1.060000,0.084064
1.061000,0.085425
1.062000,0.086784
1.063000,0.088142
1.064000,0.089498
1.065000,0.090853
1.066000,0.092207
1.067000,0.093560
1.068000,0.094912
1.069000,0.096262
1.070000,0.097611
1.071000,0.098958
1.072000,0.100305
1.073000,0.101650
1.074000,0.102994
1.075000,0.104337
1.076000,0.105678
1.077000,0.107018
1.078000,0.108357
1.079000,0.109695
1.080000,0.111031
1.081000,0.112367
1.082000,0.113700
1.083000,0.115033
1.084000,0.116365
1.085000,0.117695
1.086000,0.119024
1.087000,0.120352
1.088000,0.121679
1.089000,0.123004
1.090000,0.124328
1.091000,0.125651
1.092000,0.126973
1.093000,0.128293
1.094000,0.129613
1.095000,0.130931
1.096000,0.132248
1.097000,0.133564
1.098000,0.134878
1.099000,0.136191
1.100000,0.137504
1.101000,0.138814
1.102000,0.140124
1.103000,0.141433
1.104000,0.142740
1.105000,0.144046
1.106000,0.145351
1.107000,0.146655
1.108000,0.147958
1.109000,0.149259
1.110000,0.150560
1.111000,0.151859
1.112000,0.153157
1.113000,0.154454
1.114000,0.155749
1.115000,0.157044
1.116000,0.158337
1.117000,0.159629
1.118000,0.160920
1.119000,0.162210
1.120000,0.163499
1.121000,0.164786
1.122000,0.166073
1.123000,0.167358
1.124000,0.168642
1.125000,0.169925
1.126000,0.171207
1.127000,0.172488
1.128000,0.173767
1.129000,0.175045
1.130000,0.176323
1.131000,0.177599
1.132000,0.178874
1.133000,0.180148
1.134000,0.181421
1.135000,0.182692
1.136000,0.183963
1.137000,0.185232
1.138000,0.186501
1.139000,0.187768
1.140000,0.189034
1.141000,0.190299
1.142000,0.191563
1.143000,0.192825
1.144000,0.194087
1.145000,0.195348
1.146000,0.196607
1.147000,0.197865
1.148000,0.199123
1.149000,0.200379
1.150000,0.201634
1.151000,0.202888
1.152000,0.204141
1.153000,0.205393
1.154000,0.206643
1.155000,0.207893
1.156000,0.209141
1.157000,0.210389
1.158000,0.211635
1.159000,0.212881
1.160000,0.214125
1.161000,0.215368
1.162000,0.216610
1.163000,0.217851
1.164000,0.219091
1.165000,0.220330
1.166000,0.221568
1.167000,0.222805
1.168000,0.224040
1.169000,0.225275
1.170000,0.226509
1.171000,0.227741
1.172000,0.228973
1.173000,0.230203
1.174000,0.231432
1.175000,0.232661
1.176000,0.233888
1.177000,0.235114
1.178000,0.236340
1.179000,0.237564
1.180000,0.238787
1.181000,0.240009
1.182000,0.241230
1.183000,0.242450
1.184000,0.243669
1.185000,0.244887
1.186000,0.246104
1.187000,0.247320
1.188000,0.248535
1.189000,0.249749
1.190000,0.250962
1.191000,0.252173
1.192000,0.253384
1.193000,0.254594
1.194000,0.255803
1.195000,0.257011
1.196000,0.258217
1.197000,0.259423
1.198000,0.260628
1.199000,0.261832
1.200000,0.263034
1.201000,0.264236
1.202000,0.265437
1.203000,0.266637
1.204000,0.267835
1.205000,0.269033
1.206000,0.270230
1.207000,0.271426
1.208000,0.272620
1.209000,0.273814
1.210000,0.275007
1.211000,0.276199
1.212000,0.277390
1.213000,0.278580
1.214000,0.279768
1.215000,0.280956
1.216000,0.282143
1.217000,0.283329
1.218000,0.284514
1.219000,0.285698
1.220000,0.286881
1.221000,0.288063
1.222000,0.289244
1.223000,0.290424
1.224000,0.291604
1.225000,0.292782
1.226000,0.293959
1.227000,0.295135
1.228000,0.296311
1.229000,0.297485
1.230000,0.298658
1.231000,0.299831
1.232000,0.301002
1.233000,0.302173
1.234000,0.303342
1.235000,0.304511
1.236000,0.305679
1.237000,0.306846
1.238000,0.308011
1.239000,0.309176
1.240000,0.310340
1.241000,0.311503
1.242000,0.312665
1.243000,0.313826
1.244000,0.314986
1.245000,0.316146
1.246000,0.317304
1.247000,0.318461
1.248000,0.319618
1.249000,0.320773
1.250000,0.321928
1.251000,0.323082
1.252000,0.324235
1.253000,0.325386
1.254000,0.326537
1.255000,0.327687
1.256000,0.328836
1.257000,0.329985
1.258000,0.331132
1.259000,0.332278
1.260000,0.333424
1.261000,0.334568
1.262000,0.335712
1.263000,0.336855
1.264000,0.337996
1.265000,0.339137
1.266000,0.340277
1.267000,0.341417
1.268000,0.342555
1.269000,0.343692
1.270000,0.344828
1.271000,0.345964
1.272000,0.347099
1.273000,0.348232
1.274000,0.349365
1.275000,0.350497
1.276000,0.351628
1.277000,0.352759
1.278000,0.353888
1.279000,0.355016
1.280000,0.356144
1.281000,0.357270
1.282000,0.358396
1.283000,0.359521
1.284000,0.360645
1.285000,0.361768
1.286000,0.362891
1.287000,0.364012
1.288000,0.365133
1.289000,0.366252
1.290000,0.367371
1.291000,0.368489
1.292000,0.369606
1.293000,0.370722
1.294000,0.371838
1.295000,0.372952
1.296000,0.374066
1.297000,0.375178
