X,Result
-9.170000,-3.967773
-9.169000,-3.952598
-9.168000,-3.937543
-9.167000,-3.922606
-9.166000,-3.907786
-9.165000,-3.893081
-9.164000,-3.878490
-9.163000,-3.864012
-9.162000,-3.849646
-9.161000,-3.835390
-9.160000,-3.821243
-9.159000,-3.807203
-9.158000,-3.793271
-9.157000,-3.779443
-9.156000,-3.765720
-9.155000,-3.752100
-9.154000,-3.738581
-9.153000,-3.725164
-9.152000,-3.711846
-9.151000,-3.698627
-9.150000,-3.685505
-9.149000,-3.672480
-9.148000,-3.659550
-9.147000,-3.646714
-9.146000,-3.633972
-9.145000,-3.621322
-9.144000,-3.608763
-9.143000,-3.596295
-9.142000,-3.583917
-9.141000,-3.571626
-9.140000,-3.559424
-9.139000,-3.547308
-9.138000,-3.535277
-9.137000,-3.523332
-9.136000,-3.511470
-9.135000,-3.499692
-9.134000,-3.487996
-9.133000,-3.476381
-9.132000,-3.464846
-9.131000,-3.453392
-9.130000,-3.442016
-9.129000,-3.430719
-9.128000,-3.419498
-9.127000,-3.408355
-9.126000,-3.397287
-9.125000,-3.386294
-9.124000,-3.375376
-9.123000,-3.364530
-9.122000,-3.353758
-9.121000,-3.343058
-9.120000,-3.332429
-9.119000,-3.321871
-9.118000,-3.311383
-9.117000,-3.300964
-9.116000,-3.290614
-9.115000,-3.280332
-9.114000,-3.270117
-9.113000,-3.259969
-9.112000,-3.249887
-9.111000,-3.239870
-9.110000,-3.229918
-9.109000,-3.220031
-9.108000,-3.210206
-9.107000,-3.200445
-9.106000,-3.190746
-9.105000,-3.181109
-9.104000,-3.171533
-9.103000,-3.162018
-9.102000,-3.152562
-9.101000,-3.143167
-9.100000,-3.133830
-9.099000,-3.124552
-9.098000,-3.115331
-9.097000,-3.106168
-9.096000,-3.097062
-9.095000,-3.088012
-9.094000,-3.079018
-9.093000,-3.070079
-9.092000,-3.061195
-9.091000,-3.052365
-9.090000,-3.043589
-9.089000,-3.034867
-9.088000,-3.026197
-9.087000,-3.017580
-9.086000,-3.009014
-9.085000,-3.000500
-9.084000,-2.992037
-9.083000,-2.983625
-9.082000,-2.975263
-9.081000,-2.966951
-9.080000,-2.958687
-9.079000,-2.950473
-9.078000,-2.942307
-9.077000,-2.934189
-9.076000,-2.926119
-9.075000,-2.918096
-9.074000,-2.910120
-9.073000,-2.902190
-9.072000,-2.894306
-9.071000,-2.886467
-9.070000,-2.878674
-9.069000,-2.870926
-9.068000,-2.863222
-9.067000,-2.855562
-9.066000,-2.847946
-9.065000,-2.840373
-9.064000,-2.832843
-9.063000,-2.825356
-9.062000,-2.817911
-9.061000,-2.810509
-9.060000,-2.803147
-9.059000,-2.795827
-9.058000,-2.788548
-9.057000,-2.781309
-9.056000,-2.774111
-9.055000,-2.766953
-9.054000,-2.759834
-9.053000,-2.752754
-9.052000,-2.745714
-9.051000,-2.738712
-9.050000,-2.731748
-9.049000,-2.724823
-9.048000,-2.717935
-9.047000,-2.711085
-9.046000,-2.704272
-9.045000,-2.697495
-9.044000,-2.690756
-9.043000,-2.684052
-9.042000,-2.677385
-9.041000,-2.670753
-9.040000,-2.664156
-9.039000,-2.657595
-9.038000,-2.651069
-9.037000,-2.644577
-9.036000,-2.638120
-9.035000,-2.631696
-9.034000,-2.625307
-9.033000,-2.618951
-9.032000,-2.612628
-9.031000,-2.606339
-9.030000,-2.600082
-9.029000,-2.593858
-9.028000,-2.587666
-9.027000,-2.581506
-9.026000,-2.575378
-9.025000,-2.569282
-9.024000,-2.563217
-9.023000,-2.557183
-9.022000,-2.551180
-9.021000,-2.545207
-9.020000,-2.539265
-9.019000,-2.533354
-9.018000,-2.527472
-9.017000,-2.521620
-9.016000,-2.515797
-9.015000,-2.510004
-9.014000,-2.504240
-9.013000,-2.498505
-9.012000,-2.492799
-9.011000,-2.487121
-9.010000,-2.481471
-9.009000,-2.475850
-9.008000,-2.470256
-9.007000,-2.464690
-9.006000,-2.459152
-9.005000,-2.453640
-9.004000,-2.448156
-9.003000,-2.442699
-9.002000,-2.437268
-9.001000,-2.431864
-9.000000,-2.426487
-8.999000,-2.421135
-8.998000,-2.415810
-8.997000,-2.410510
-8.996000,-2.405236
-8.995000,-2.399987
-8.994000,-2.394763
-8.993000,-2.389565
-8.992000,-2.384391
-8.991000,-2.379242
-8.990000,-2.374118
-8.989000,-2.369018
-8.988000,-2.363943
-8.987000,-2.358891
-8.986000,-2.353863
-8.985000,-2.348859
-8.984000,-2.343879
-8.983000,-2.338922
-8.982000,-2.333988
-8.981000,-2.329078
-8.980000,-2.324190
-8.979000,-2.319325
-8.978000,-2.314483
-8.977000,-2.309663
-8.976000,-2.304865
-8.975000,-2.300090
-8.974000,-2.295337
-8.973000,-2.290605
-8.972000,-2.285896
-8.971000,-2.281208
-8.970000,-2.276541
-8.969000,-2.271896
-8.968000,-2.267272
-8.967000,-2.262669
-8.966000,-2.258087
-8.965000,-2.253526
-8.964000,-2.248985
-8.963000,-2.244465
-8.962000,-2.239965
-8.961000,-2.235485
-8.960000,-2.231026
-8.959000,-2.226586
-8.958000,-2.222167
-8.957000,-2.217767
