X,Result
-9.226000,3.534255
-9.225000,3.506447
-9.224000,3.478890
-9.223000,3.451578
-9.222000,3.424509
-9.221000,3.397680
-9.220000,3.371085
-9.219000,3.344723
-9.218000,3.318589
-9.217000,3.292681
-9.216000,3.266995
-9.215000,3.241528
-9.214000,3.216276
-9.213000,3.191238
-9.212000,3.166409
-9.211000,3.141787
-9.210000,3.117369
-9.209000,3.093152
-9.208000,3.069133
-9.207000,3.045310
-9.206000,3.021679
-9.205000,2.998239
-9.204000,2.974987
-9.203000,2.951919
-9.202000,2.929034
-9.201000,2.906329
-9.200000,2.883803
-9.199000,2.861451
-9.198000,2.839272
-9.197000,2.817265
-9.196000,2.795425
-9.195000,2.773752
-9.194000,2.752243
-9.193000,2.730897
-9.192000,2.709710
-9.191000,2.688681
-9.190000,2.667808
-9.189000,2.647088
-9.188000,2.626521
-9.187000,2.606104
-9.186000,2.585834
-9.185000,2.565711
-9.184000,2.545733
-9.183000,2.525897
-9.182000,2.506202
-9.181000,2.486646
-9.180000,2.467228
-9.179000,2.447945
-9.178000,2.428796
-9.177000,2.409780
-9.176000,2.390895
-9.175000,2.372139
-9.174000,2.353511
-9.173000,2.335009
-9.172000,2.316632
-9.171000,2.298378
-9.170000,2.280246
-9.169000,2.262234
-9.168000,2.244341
-9.167000,2.226566
-9.166000,2.208907
-9.165000,2.191363
-9.164000,2.173933
-9.163000,2.156614
-9.162000,2.139407
-9.161000,2.122310
-9.160000,2.105320
-9.159000,2.088439
-9.158000,2.071663
-9.157000,2.054992
-9.156000,2.038425
-9.155000,2.021960
-9.154000,2.005597
-9.153000,1.989334
-9.152000,1.973170
-9.151000,1.957104
-9.150000,1.941136
-9.149000,1.925263
-9.148000,1.909485
-9.147000,1.893802
-9.146000,1.878211
-9.145000,1.862712
-9.144000,1.847303
-9.143000,1.831985
-9.142000,1.816756
-9.141000,1.801615
-9.140000,1.786561
-9.139000,1.771594
-9.138000,1.756711
-9.137000,1.741913
-9.136000,1.727199
-9.135000,1.712568
-9.134000,1.698018
-9.133000,1.683549
-9.132000,1.669161
-9.131000,1.654852
-9.130000,1.640621
-9.129000,1.626468
-9.128000,1.612393
-9.127000,1.598393
-9.126000,1.584469
-9.125000,1.570620
-9.124000,1.556844
-9.123000,1.543142
-9.122000,1.529512
-9.121000,1.515955
-9.120000,1.502468
-9.119000,1.489052
-9.118000,1.475705
-9.117000,1.462427
-9.116000,1.449218
-9.115000,1.436077
-9.114000,1.423002
-9.113000,1.409994
-9.112000,1.397052
-9.111000,1.384175
-9.110000,1.371363
-9.109000,1.358615
-9.108000,1.345930
-9.107000,1.333307
-9.106000,1.320747
-9.105000,1.308248
-9.104000,1.295811
-9.103000,1.283434
-9.102000,1.271117
-9.101000,1.258859
-9.100000,1.246660
-9.099000,1.234519
-9.098000,1.222436
-9.097000,1.210410
-9.096000,1.198441
-9.095000,1.186528
-9.094000,1.174671
-9.093000,1.162869
-9.092000,1.151122
-9.091000,1.139429
-9.090000,1.127789
-9.089000,1.116203
-9.088000,1.104670
-9.087000,1.093189
-9.086000,1.081760
-9.085000,1.070382
-9.084000,1.059055
-9.083000,1.047779
-9.082000,1.036553
-9.081000,1.025377
-9.080000,1.014250
-9.079000,1.003171
-9.078000,0.992141
-9.077000,0.981159
-9.076000,0.970225
-9.075000,0.959338
-9.074000,0.948497
-9.073000,0.937703
-9.072000,0.926955
-9.071000,0.916253
-9.070000,0.905596
-9.069000,0.894983
-9.068000,0.884416
-9.067000,0.873892
-9.066000,0.863412
-9.065000,0.852976
-9.064000,0.842582
-9.063000,0.832232
-9.062000,0.821923
-9.061000,0.811657
-9.060000,0.801433
-9.059000,0.791249
-9.058000,0.781107
-9.057000,0.771006
-9.056000,0.760945
-9.055000,0.750923
-9.054000,0.740942
-9.053000,0.731000
-9.052000,0.721097
-9.051000,0.711233
-9.050000,0.701408
-9.049000,0.691621
-9.048000,0.681871
-9.047000,0.672159
-9.046000,0.662485
-9.045000,0.652848
-9.044000,0.643247
-9.043000,0.633683
-9.042000,0.624155
-9.041000,0.614663
-9.040000,0.605206
-9.039000,0.595785
-9.038000,0.586400
-9.037000,0.577048
-9.036000,0.567732
-9.035000,0.558450
-9.034000,0.549202
-9.033000,0.539988
-9.032000,0.530807
-9.031000,0.521660
-9.030000,0.512546
-9.029000,0.503464
-9.028000,0.494416
-9.027000,0.485399
-9.026000,0.476415
-9.025000,0.467463
-9.024000,0.458542
-9.023000,0.449653
-9.022000,0.440795
-9.021000,0.431968
-9.020000,0.423172
-9.019000,0.414406
-9.018000,0.405671
-9.017000,0.396966
-9.016000,0.388291
-9.015000,0.379645
-9.014000,0.371029
-9.013000,0.362442
-9.012000,0.353885
-9.011000,0.345356
-9.010000,0.336856
-9.009000,0.328385
-9.008000,0.319941
-9.007000,0.311526
-9.006000,0.303139
-9.005000,0.294780
-9.004000,0.286448
-9.003000,0.278143
-9.002000,0.269866
-9.001000,0.261615
-9.000000,0.253392
-8.999000,0.245195
-8.998000,0.237024
-8.997000,0.228880
-8.996000,0.220762
-8.995000,0.212669
-8.994000,0.204603
-8.993000,0.196562
-8.992000,0.188547
-8.991000,0.180556
-8.990000,0.172591
-8.989000,0.164651
-8.988000,0.156736
-8.987000,0.148845
-8.986000,0.140979
-8.985000,0.133137
-8.984000,0.125319
-8.983000,0.117525
-8.982000,0.109755
-8.981000,0.102008
-8.980000,0.094286
-8.979000,0.086586
-8.978000,0.078910
-8.977000,0.071257
-8.976000,0.063627
-8.975000,0.056019
-8.974000,0.048435
-8.973000,0.040873
-8.972000,0.033333
-8.971000,0.025815
-8.970000,0.018320
-8.969000,0.010847
-8.968000,0.003395
-8.967000,-0.004035
-8.966000,-0.011443
-8.965000,-0.018829
-8.964000,-0.026195
-8.963000,-0.033539
-8.962000,-0.040862
-8.961000,-0.048164
-8.960000,-0.055446
-8.959000,-0.062706
-8.958000,-0.069946
-8.957000,-0.077166
-8.956000,-0.084365
-8.955000,-0.091544
-8.954000,-0.098703
-8.953000,-0.105842
-8.952000,-0.112961
-8.951000,-0.120060
-8.950000,-0.127139
-8.949000,-0.134200
-8.948000,-0.141240
-8.947000,-0.148261
-8.946000,-0.155264
-8.945000,-0.162247
-8.944000,-0.169211
-8.943000,-0.176156
-8.942000,-0.183082
-8.941000,-0.189990
-8.940000,-0.196879
-8.939000,-0.203749
-8.938000,-0.210602
-8.937000,-0.217436
-8.936000,-0.224251
-8.935000,-0.231049
-8.934000,-0.237829
-8.933000,-0.244591
-8.932000,-0.251335
-8.931000,-0.258061
-8.930000,-0.264770
-8.929000,-0.271462
-8.928000,-0.278136
-8.927000,-0.284792
-8.926000,-0.291432
-8.925000,-0.298054
-8.924000,-0.304659
-8.923000,-0.311248
-8.922000,-0.317819
-8.921000,-0.324374
-8.920000,-0.330912
-8.919000,-0.337434
-8.918000,-0.343939
-8.917000,-0.350427
-8.916000,-0.356899
-8.915000,-0.363355
-8.914000,-0.369795
-8.913000,-0.376219
-8.912000,-0.382627
-8.911000,-0.389019
-8.910000,-0.395395
-8.909000,-0.401755
-8.908000,-0.408099
-8.907000,-0.414428
-8.906000,-0.420742
-8.905000,-0.427040
-8.904000,-0.433322
-8.903000,-0.439589
-8.902000,-0.445841
-8.901000,-0.452078
-8.900000,-0.458300
-8.899000,-0.464507
-8.898000,-0.470699
-8.897000,-0.476876
-8.896000,-0.483038
-8.895000,-0.489186
-8.894000,-0.495319
-8.893000,-0.501437
-8.892000,-0.507541
-8.891000,-0.513630
-8.890000,-0.519705
-8.889000,-0.525766
-8.888000,-0.531812
-8.887000,-0.537845
-8.886000,-0.543863
-8.885000,-0.549867
-8.884000,-0.555857
-8.883000,-0.561833
-8.882000,-0.567796
-8.881000,-0.573744
-8.880000,-0.579679
-8.879000,-0.585601
-8.878000,-0.591508
-8.877000,-0.597403
-8.876000,-0.603283
-8.875000,-0.609150
-8.874000,-0.615004
-8.873000,-0.620845
-8.872000,-0.626672
-8.871000,-0.632487
-8.870000,-0.638288
-8.869000,-0.644076
-8.868000,-0.649851
-8.867000,-0.655613
-8.866000,-0.661362
-8.865000,-0.667099
-8.864000,-0.672822
